I_in,Q_in,I_out,Q_out
-0.253824443,0.171864348,-0.288811703,0.191788192
-0.325663626,0.160483611,-0.376572576,0.186658289
-0.338095623,0.115592494,-0.40144989,0.135149414
-0.289056789,0.046148173,-0.365996658,0.040007041
-0.194181785,-0.035748299,-0.248689796,-0.071097741
-0.082933275,-0.117177927,-0.10477678,-0.15862505
0.009747058,-0.186070009,0.008756526,-0.23012689
0.053737744,-0.23224616,0.067417455,-0.281740856
0.0327727,-0.248173082,0.059315677,-0.300277697
-0.050632256,-0.229775907,-0.027102948,-0.285194123
-0.17589944,-0.17742234,-0.162699371,-0.230426477
-0.310486391,-0.096818215,-0.327042657,-0.137718506
-0.419386621,0.000742019,-0.462464978,-0.014715743
-0.475024044,0.099370643,-0.535749442,0.108326637
-0.46449444,0.181141348,-0.52494361,0.206114836
-0.392060888,0.229963936,-0.458637058,0.2482943
-0.276411719,0.235917561,-0.344344392,0.238939717
-0.143886974,0.198747138,-0.212770027,0.177442065
-0.020103873,0.129200887,-0.070121209,0.108320181
0.077227813,0.047354999,0.053109031,0.037673232
0.142097489,-0.022060537,0.142037384,-0.027056532
0.179683748,-0.056313187,0.19518605,-0.049556143
0.20215926,-0.041472757,0.226834569,-0.015743698
0.222647781,0.022737885,0.255042115,0.063700209
0.249677714,0.121761777,0.280682337,0.178224612
0.284126772,0.229407119,0.326367676,0.29197586
0.319608774,0.314803163,0.386261794,0.37599081
0.345918594,0.351246302,0.424359335,0.407790269
0.354016414,0.324339593,0.425618102,0.382699237
0.340501145,0.236887743,0.389082715,0.298184001
0.309769827,0.108886015,0.343848079,0.174030007
0.272974253,-0.027607019,0.302980064,0.030172224
0.244119121,-0.137341231,0.279600095,-0.099044436
0.234740765,-0.191914028,0.28526778,-0.164230561
0.249163268,-0.177971252,0.311332368,-0.147695039
0.282150776,-0.101071926,0.350200827,-0.069383754
0.319929856,0.015980262,0.401653922,0.058700807
0.344351328,0.139845003,0.435284192,0.195064792
0.338830168,0.236353789,0.430243308,0.29084567
0.294047583,0.280272161,0.376370607,0.339595812
0.211451524,0.262187727,0.266346013,0.337251379
0.103329526,0.190528185,0.123556696,0.264448866
-0.010610311,0.088252593,-0.017318651,0.133556843
-0.109034515,-0.01459483,-0.128323452,-0.001984642
-0.175248933,-0.090051466,-0.197183863,-0.099127839
-0.201890108,-0.120276733,-0.227616361,-0.152960191
-0.19255502,-0.102097341,-0.214954766,-0.139790878
-0.159924039,-0.046887486,-0.173645011,-0.080264798
-0.121099594,0.023880955,-0.129730424,-0.001832923
-0.091777894,0.085769338,-0.104547153,0.071339046
-0.081199873,0.118824391,-0.100381917,0.107076176
-0.089498386,0.113076079,-0.112533035,0.102165216
-0.108205305,0.070604661,-0.137285726,0.055745883
-0.123610584,0.00390132,-0.150623796,-0.019399128
-0.121742923,-0.068576326,-0.148675712,-0.099980569
-0.093269505,-0.127986374,-0.110845862,-0.17392684
-0.036726105,-0.160016314,-0.037458182,-0.212323032
0.040879887,-0.157793559,0.058929758,-0.201961716
0.126141356,-0.122310397,0.156724417,-0.150288166
0.203177804,-0.060770213,0.252430939,-0.071889676
0.258055489,0.016136514,0.317527181,0.016503355
0.282286872,0.096890663,0.343891611,0.121298387
0.274410559,0.170935949,0.339551774,0.214192094
0.239363278,0.229403965,0.290827338,0.282547992
0.186097878,0.26515491,0.225923431,0.335846241
0.124422427,0.272816163,0.145196168,0.353026536
0.062177658,0.249393041,0.056588277,0.32241571
0.00361991,0.195569046,-0.026088811,0.260586222
-0.050641605,0.11722628,-0.084444166,0.1622666
-0.102383456,0.026288877,-0.134095648,0.044926455
-0.153842363,-0.060041183,-0.18703537,-0.065959109
-0.205927981,-0.12214743,-0.238453994,-0.140344019
-0.257212385,-0.142664851,-0.2959567,-0.175085402
-0.3039575,-0.111803956,-0.354036776,-0.147532167
-0.341017141,-0.031630685,-0.400328186,-0.058161517
-0.363146351,0.08239397,-0.434391396,0.070534371
-0.366173979,0.203658645,-0.439981465,0.219029582
-0.347652238,0.300336181,-0.414638896,0.334237707
-0.306900994,0.343650033,-0.368522364,0.389925142
-0.244670589,0.316169044,-0.309064238,0.351320472
-0.162816149,0.217567946,-0.240138052,0.220453835
-0.064332474,0.065870344,-0.128626638,0.039480232
0.046140762,-0.106524177,0.017312634,-0.136262585
0.161563514,-0.261125125,0.165709413,-0.302051259
0.271979209,-0.363646267,0.288865583,-0.441050164
0.364801709,-0.393291308,0.388112082,-0.486616229
0.426284749,-0.348239691,0.46713384,-0.43741595
0.444148962,-0.245672655,0.514251634,-0.319461033
0.410851141,-0.116360487,0.509479089,-0.152905788
0.326585936,0.004480705,0.427317236,0.01379062
0.200978394,0.087215386,0.277842356,0.134071492
0.052642829,0.115636305,0.090491269,0.168353305
-0.093681106,0.090348633,-0.093287548,0.13136581
-0.21199656,0.026906695,-0.230423232,0.040961783
-0.280840787,-0.050366259,-0.31621163,-0.04889174
-0.288521243,-0.116596631,-0.334091684,-0.133150824
-0.236334084,-0.153803759,-0.272599064,-0.192186329
-0.13875638,-0.155193657,-0.151436412,-0.19861925
-0.020382238,-0.12516365,-0.008430808,-0.159652838
0.089741416,-0.075454392,0.117177315,-0.091072547
0.164989964,-0.019236618,0.200802717,-0.015747663
0.187495068,0.034432055,0.224687164,0.053285132
0.152305846,0.083618745,0.174792206,0.112841187
0.068319129,0.132912276,0.067269993,0.166194624
-0.044215591,0.189595564,-0.065001668,0.222204611
-0.15890335,0.258296978,-0.198909117,0.299622724
-0.249714097,0.336480603,-0.296965091,0.39506027
-0.297093195,0.412876561,-0.33653935,0.490953097
-0.292146143,0.469856974,-0.316173618,0.558854914
-0.237953524,0.489222405,-0.256719788,0.573682476
-0.147879749,0.459445187,-0.179263647,0.527589091
-0.041537383,0.381659946,-0.084461772,0.434922226
0.060362919,0.271912737,0.015643036,0.31374228
0.140852354,0.158347637,0.105341366,0.195600577
0.190018006,0.073747214,0.170806944,0.114886031
0.206100594,0.045553353,0.203295114,0.091763156
0.194356982,0.086564577,0.198879317,0.148842861
0.164285266,0.189523465,0.165311433,0.25816941
0.126201744,0.327713597,0.132720074,0.407993877
0.088231561,0.461804642,0.112652298,0.554754818
0.054533494,0.551124639,0.109080919,0.64790432
0.025120194,0.565989798,0.078361844,0.664044821
-0.002889267,0.497222279,0.021613202,0.592840796
-0.033176506,0.359735473,-0.057846273,0.44477974
-0.06809396,0.188852423,-0.121977895,0.244672433
-0.107246297,0.030286403,-0.159535976,0.052675036
-0.147243375,-0.073273088,-0.188903055,-0.07006313
-0.182665958,-0.094914151,-0.219542285,-0.102025102
-0.207871693,-0.031698165,-0.245446446,-0.042396268
-0.21898945,0.094219362,-0.261591912,0.096819859
-0.215388265,0.241891766,-0.258405277,0.272831038
-0.200077744,0.363391673,-0.232650008,0.42289084
-0.178843499,0.417563041,-0.201625225,0.487974351
-0.158335522,0.381623438,-0.19553285,0.445606158
-0.143681364,0.257265836,-0.198499453,0.293092185
-0.136380334,0.069653905,-0.198596001,0.070323136
-0.133191007,-0.14011869,-0.176483206,-0.166062013
-0.126460659,-0.326616937,-0.162748796,-0.383727898
-0.105934988,-0.452138729,-0.156649025,-0.529871249
-0.061646298,-0.495776289,-0.112332072,-0.574034444
0.012865127,-0.457091443,0.004173633,-0.543717999
0.117887264,-0.353809459,0.155366114,-0.431297138
0.246222112,-0.214774307,0.318784717,-0.270288497
0.383690294,-0.070728007,0.483075547,-0.105655388
0.511460761,0.05410029,0.632693996,-0.000351999
0.60973069,0.147152536,0.738293088,0.070544389
0.661910415,0.208267955,0.791604539,0.120292573
0.658309046,0.246323197,0.793307512,0.162149999
0.598413265,0.273409405,0.726481465,0.231333871
0.491182243,0.298805571,0.615008218,0.31656866
0.353262197,0.324849924,0.453670171,0.394579126
0.205532189,0.345976878,0.277490384,0.452899647
0.068799015,0.351006512,0.106676309,0.47012909
-0.040339504,0.327664043,-0.031842056,0.443837406
-0.112497146,0.267628162,-0.135923883,0.364498511
-0.146695864,0.170346915,-0.183834058,0.233749779
-0.14954266,0.044384732,-0.189958375,0.078464229
-0.132679132,-0.094049773,-0.1677336,-0.093707514
-0.109221257,-0.224822224,-0.137045923,-0.253672128
-0.090143662,-0.328608702,-0.120671594,-0.379070573
-0.081550807,-0.391220661,-0.123383112,-0.460224578
-0.083520405,-0.406359432,-0.11886862,-0.482344429
-0.090768255,-0.376239481,-0.115974937,-0.454144476
-0.094881927,-0.3102103,-0.102428459,-0.391876921
-0.087436263,-0.222052223,-0.067917424,-0.300022784
-0.063054851,-0.126864356,-0.034577282,-0.198343462
-0.021491178,-0.038372528,0.003621804,-0.09026494
0.03192342,0.032847666,0.066381485,-0.004357746
0.087647067,0.080148873,0.120532428,0.060121637
0.134748828,0.100829783,0.160221396,0.095908068
0.164360548,0.095759874,0.19415409,0.101254344
0.172693046,0.068902079,0.211622313,0.085708054
0.162615449,0.026822401,0.197309264,0.043132813
0.143171559,-0.021926276,0.183021138,-0.006900145
0.127004552,-0.067745511,0.163313564,-0.046653689
0.12631859,-0.101374648,0.171231363,-0.088004446
0.148527976,-0.115612031,0.197818394,-0.097589852
0.192958401,-0.107011492,0.246509949,-0.090252801
0.249775284,-0.077024456,0.306963979,-0.058731838
0.301739999,-0.032083105,0.363072806,-0.009005336
0.328575371,0.017635234,0.39074356,0.04644921
0.31288639,0.060620835,0.36980654,0.097051273
0.245987808,0.087056205,0.291358044,0.135414482
0.131844991,0.091600104,0.15140811,0.148523963
-0.012273219,0.075050405,-0.021651425,0.114231342
-0.158970901,0.044274947,-0.182391091,0.061186593
-0.277166407,0.01030124,-0.324421841,0.013808347
-0.340202057,-0.014962952,-0.394483701,-0.018395975
-0.333390512,-0.022435676,-0.3935359,-0.036373043
-0.258756521,-0.008855101,-0.309630444,-0.03845563
-0.135400712,0.021917682,-0.167760804,-0.00694378
0.004896674,0.059787061,-0.009764476,0.038153791
0.125828363,0.09134051,0.127141106,0.088875665
0.196296938,0.103992548,0.211351997,0.112628659
0.198985473,0.090134501,0.216868354,0.114116766
0.135234284,0.050011684,0.142811127,0.067816751
0.02469512,-0.007620239,0.02204587,-0.001171625
-0.100260045,-0.067380644,-0.106891642,-0.077511093
-0.203827493,-0.111269388,-0.223981168,-0.141173905
-0.257056771,-0.123731115,-0.291397219,-0.159083799
-0.246071654,-0.0963703,-0.279168805,-0.137987574
-0.175740044,-0.030959178,-0.198879555,-0.0718647
-0.067664633,0.060181458,-0.077780927,0.034534181
0.04689224,0.156643634,0.042113434,0.153913382
0.136949677,0.234674091,0.138325234,0.257764205
0.18149091,0.273001515,0.196810884,0.313077309
0.175811925,0.258238306,0.191925111,0.313531372
0.132491015,0.188435558,0.129529048,0.246306614
0.076640483,0.073841786,0.058548453,0.117238162
0.036950562,-0.065355278,0.033626552,-0.040374524
0.035433503,-0.203732707,0.043144108,-0.200755626
0.079259092,-0.316567572,0.10341617,-0.340038785
0.157462233,-0.385465826,0.18144978,-0.436890671
0.243770139,-0.402234268,0.273469538,-0.471735099
0.304816564,-0.370021928,0.352320562,-0.448587937
0.311216521,-0.301500246,0.38134107,-0.371077684
0.24795527,-0.214661866,0.326701144,-0.255521128
0.120650866,-0.127474067,0.191239996,-0.134388325
-0.044525979,-0.052938764,-0.003869248,-0.054596281
-0.207516899,0.004010891,-0.202496876,-0.00284592
-0.325764295,0.046884923,-0.352970313,0.041209165
-0.366902888,0.085201296,-0.417693579,0.090924504
-0.318831392,0.130018265,-0.36884764,0.13527776
-0.193974596,0.18886278,-0.23648943,0.186962182
-0.026300911,0.261722502,-0.058926808,0.274488551
0.138108101,0.339502497,0.124814612,0.380418531
0.254134845,0.405630017,0.283861275,0.453207273
0.29040654,0.440518082,0.350857202,0.488061967
0.237923919,0.427658592,0.286250859,0.486027285
0.111972535,0.359505069,0.115246205,0.440943997
-0.053162385,0.241237091,-0.093128562,0.31031158
-0.214935392,0.091029833,-0.281937433,0.131869516
-0.335337264,-0.063546232,-0.412126901,-0.046386403
-0.391778999,-0.19218539,-0.486365852,-0.189324725
-0.382773323,-0.2697521,-0.487651448,-0.28944353
-0.326823556,-0.283123307,-0.415400488,-0.327175615
-0.255097363,-0.234862241,-0.316296845,-0.303493319
-0.200404263,-0.142493035,-0.23548945,-0.212614477
-0.186099748,-0.033449416,-0.210367464,-0.096701819
-0.218471129,0.062889731,-0.248892916,0.01395396
-0.284965775,0.123715704,-0.339615272,0.091768008
-0.358704191,0.139255409,-0.426682698,0.135791458
-0.407703385,0.11516404,-0.481292788,0.124485981
-0.405762834,0.070062661,-0.489610438,0.076638857
-0.34149104,0.028965246,-0.422167227,0.012833716
-0.222601764,0.014669164,-0.281103131,-0.020588151
-0.074152107,0.039877147,-0.108883884,0.00583061
0.068679481,0.102632168,0.05589412,0.091837792
0.170983911,0.186614721,0.171428322,0.199772137
0.208451982,0.266288954,0.225435775,0.299546631
0.174503078,0.315289162,0.197524964,0.364589336
0.082121464,0.315335327,0.086799897,0.38110364
-0.040034233,0.262731876,-0.069056461,0.325364978
-0.155953522,0.170236045,-0.206587844,0.219242253
-0.232462614,0.063561771,-0.298348637,0.091438476
-0.248265392,-0.026461175,-0.314699071,-0.022101245
-0.199293129,-0.073599899,-0.261246009,-0.083851784
-0.099016391,-0.064664865,-0.133313438,-0.082147629
0.026103255,-0.003910313,0.01462421,-0.011524889
0.144466038,0.088110396,0.139285544,0.103449338
0.228100149,0.180939383,0.240785697,0.219444471
0.259862077,0.243843028,0.28841524,0.290587745
0.237216944,0.255582411,0.272106111,0.316232298
0.171840575,0.211163496,0.188922952,0.280628622
0.085493301,0.123374898,0.077133172,0.185900405
0.003581018,0.018616367,-0.009114902,0.057512819
-0.051704389,-0.071615724,-0.064252082,-0.053023702
-0.066861145,-0.120804952,-0.071511665,-0.116359417
-0.039923082,-0.115775483,-0.040088819,-0.127045189
0.019762985,-0.060643143,0.032506879,-0.065353167
0.094458065,0.024868055,0.11710781,0.03120002
0.162687248,0.112108065,0.194599355,0.135680022
0.204404857,0.172913946,0.242195021,0.209476879
0.205508517,0.188624854,0.244905374,0.240647833
0.160850767,0.155757606,0.181612573,0.205947021
0.075316994,0.086563449,0.07789236,0.128283995
-0.037052147,0.004420366,-0.04842917,0.030721605
-0.155595417,-0.064268734,-0.182064077,-0.057470562
-0.256717909,-0.098879178,-0.292064809,-0.109446719
-0.31811689,-0.091114176,-0.375066497,-0.10793061
-0.322893399,-0.047180229,-0.382614778,-0.066995188
-0.262907093,0.015004296,-0.313502679,-0.019737794
-0.140798123,0.072470156,-0.169627043,0.043662189
0.02975639,0.105355266,0.026073095,0.090825949
0.22574359,0.103749478,0.241392184,0.10832893
0.418337098,0.07094257,0.477789943,0.068961754
0.577732582,0.022077643,0.658093541,-0.031114045
0.678459413,-0.021203597,0.749419268,-0.117561584
0.70413951,-0.038204456,0.775497693,-0.141125299
0.650688157,-0.016152693,0.732863755,-0.090472873
0.527217023,0.045579969,0.621681924,0.034809007
0.354365273,0.135287946,0.444146156,0.187406417
0.160346312,0.232631469,0.219560583,0.320288794
-0.024484635,0.314796712,-0.003619098,0.406311563
-0.173397806,0.362960993,-0.172290055,0.459838887
-0.268175718,0.366969411,-0.28112664,0.463834818
-0.302118132,0.326914404,-0.336189326,0.411786811
-0.280603828,0.251496971,-0.334248308,0.312698942
-0.219198067,0.154184724,-0.284101304,0.182324475
-0.139817633,0.048853125,-0.200864598,0.045118842
-0.065841744,-0.053422347,-0.106552118,-0.062717692
-0.01721501,-0.145419421,-0.041495774,-0.169089004
-0.006516866,-0.222684044,-0.016400676,-0.256522535
-0.03671308,-0.281279043,-0.041054472,-0.330587462
-0.100934738,-0.315841172,-0.110296897,-0.373471569
-0.184232134,-0.319265567,-0.205747174,-0.386048283
-0.266896141,-0.284579708,-0.295167008,-0.357908765
-0.328676134,-0.208511455,-0.368704559,-0.279333143
-0.353077994,-0.095329069,-0.393265445,-0.157431372
-0.330910048,0.040868247,-0.370346565,-0.014486632
-0.262362555,0.176896915,-0.302177746,0.129896477
-0.157152783,0.284765839,-0.198661428,0.260305462
-0.032623174,0.338657056,-0.061987093,0.338487322
0.0898999,0.322622275,0.073488303,0.34273726
0.189768634,0.236459934,0.190295171,0.271965308
0.251674861,0.097560535,0.266194002,0.130334382
0.269186319,-0.062346278,0.301802559,-0.036357714
0.246204827,-0.204991313,0.286546476,-0.191055051
0.195837936,-0.295809802,0.240956303,-0.302852749
0.136817289,-0.313588719,0.17983752,-0.333232221
0.088281974,-0.256505154,0.134152172,-0.268459183
0.06427844,-0.142574125,0.113190908,-0.139314854
0.069529873,-0.004246532,0.107299985,0.008797088
0.097793146,0.121244875,0.12541108,0.152401735
0.133468926,0.202819254,0.15595301,0.243939212
0.156212315,0.224364178,0.175901997,0.273637394
0.147362154,0.188716365,0.154483058,0.244605025
0.096353393,0.115653116,0.087184168,0.164519067
0.005128895,0.034675842,-0.010485321,0.061807777
-0.110982388,-0.024970507,-0.136158589,-0.015996221
-0.226491917,-0.043758419,-0.263423001,-0.04211837
-0.31243667,-0.017788812,-0.368875106,-0.018198213
-0.344762382,0.040631649,-0.409208344,0.040126284
-0.311986673,0.107724462,-0.369090598,0.112417052
-0.219759648,0.156513113,-0.263531247,0.150199483
-0.090706351,0.165761234,-0.127701167,0.159649632
0.0407545,0.126596208,0.018443167,0.123751433
0.137434847,0.044744681,0.132350682,0.046911035
0.169844369,-0.062118508,0.1838434,-0.067680451
0.125130963,-0.170722676,0.140516243,-0.188960188
0.011811138,-0.259862466,0.019691442,-0.293877131
-0.141299126,-0.316649451,-0.152564937,-0.368682624
-0.29193331,-0.339277502,-0.333981123,-0.393688426
-0.395317826,-0.335578397,-0.468182787,-0.371898326
-0.416292833,-0.318206526,-0.491665061,-0.351126812
-0.339269015,-0.298497052,-0.391621993,-0.359088788
-0.173204907,-0.281462742,-0.186907691,-0.368133921
0.049870003,-0.26389194,0.08431576,-0.347626581
0.282483166,-0.236280123,0.34221817,-0.32159334
0.473487944,-0.187828073,0.54608404,-0.286871759
0.580818391,-0.112524328,0.659048985,-0.222615083
0.581817091,-0.013847808,0.677065526,-0.095154353
0.478421076,0.093937109,0.584611278,0.073176971
0.295934634,0.188713187,0.377335756,0.240936919
0.075886209,0.246938479,0.11304315,0.327517268
-0.134946988,0.251496255,-0.143358833,0.33341138
-0.296301033,0.198249251,-0.329642323,0.267318774
-0.383841716,0.098881465,-0.438095504,0.144884084
-0.393883982,-0.021226877,-0.465064894,-0.002141006
-0.342455812,-0.129706399,-0.412303547,-0.142910431
-0.259332733,-0.19654223,-0.31944965,-0.244726028
-0.178990311,-0.20316047,-0.21828317,-0.264285781
-0.131122328,-0.148357593,-0.157051447,-0.206882925
-0.133291888,-0.049121412,-0.158600949,-0.094807046
-0.187494827,0.064012379,-0.226599826,0.034071359
-0.281191673,0.155704765,-0.34556046,0.147266427
-0.392085648,0.196013036,-0.465453348,0.221911344
-0.494958837,0.168964577,-0.581269367,0.219090917
-0.568477778,0.07696444,-0.668069283,0.1405061
-0.600110392,-0.060179636,-0.716362812,-0.005869847
-0.588035005,-0.211164492,-0.729406239,-0.177362358
-0.539906578,-0.342109315,-0.69027439,-0.327145081
